index,name,price,dates
33916,江南文苑,35997,2018-12
33917,江南文苑,36357,2019-01
33918,江南文苑,35542,2019-02
33919,江南文苑,35880,2019-03
33920,江南文苑,34399,2019-04
33921,江南文苑,34727,2019-05
33922,江南文苑,35041,2019-06
33923,贺田尚城,28224,2017-07
33924,贺田尚城,27651,2017-08
33925,贺田尚城,29610,2017-09
33926,贺田尚城,31091,2017-10
33927,贺田尚城,31887,2017-11
33928,贺田尚城,34534,2017-12
33929,贺田尚城,35134,2018-01
33930,贺田尚城,35364,2018-02
33931,贺田尚城,36206,2018-03
33932,贺田尚城,35406,2018-04
33933,贺田尚城,34906,2018-05
33934,贺田尚城,35942,2018-06
33935,贺田尚城,35581,2018-07
33936,贺田尚城,35775,2018-08
33937,贺田尚城,35608,2018-09
33938,贺田尚城,35016,2018-10
33939,贺田尚城,34479,2018-11
33940,贺田尚城,34302,2018-12
33941,贺田尚城,34645,2019-01
33942,贺田尚城,33702,2019-02
33943,贺田尚城,34054,2019-03
33944,贺田尚城,34482,2019-04
33945,贺田尚城,34760,2019-05
33946,贺田尚城,35168,2019-06
33947,曼城,31048,2017-07
33948,曼城,33176,2017-08
33949,曼城,33848,2017-09
33950,曼城,34949,2017-10
33951,曼城,35591,2017-11
33952,曼城,33748,2017-12
33953,曼城,35098,2018-01
33954,曼城,36502,2018-02
33955,曼城,34496,2018-03
33956,曼城,33696,2018-04
33957,曼城,33196,2018-05
33958,曼城,35581,2018-06
33959,曼城,35578,2018-07
33960,曼城,34945,2018-08
33961,曼城,34924,2018-09
33962,曼城,33979,2018-10
33963,曼城,33256,2018-11
33964,曼城,33311,2018-12
33965,曼城,33644,2019-01
33966,曼城,33060,2019-02
33967,曼城,33422,2019-03
33968,曼城,33296,2019-04
33969,曼城,33709,2019-05
33970,曼城,32739,2019-06
33971,钱塘山水,36918,2017-07
33972,钱塘山水,36629,2017-08
33973,钱塘山水,36711,2017-09
33974,钱塘山水,36499,2017-10
33975,钱塘山水,36175,2017-11
33976,钱塘山水,39040,2017-12
33977,钱塘山水,40601,2018-01
33978,钱塘山水,42226,2018-02
33979,钱塘山水,42726,2018-03
33980,钱塘山水,43626,2018-04
33981,钱塘山水,44126,2018-05
33982,钱塘山水,44626,2018-06
33983,钱塘山水,42355,2018-07
33984,钱塘山水,44998,2018-08
33985,钱塘山水,45307,2018-09
33986,钱塘山水,42678,2018-10
33987,钱塘山水,40629,2018-11
33988,钱塘山水,40790,2018-12
33989,钱塘山水,41198,2019-01
33990,钱塘山水,41378,2019-02
33991,钱塘山水,40265,2019-03
33992,钱塘山水,39683,2019-04
33993,钱塘山水,41989,2019-05
33994,钱塘山水,41028,2019-06
33995,龙禧硅谷酒店广场,13071,2017-07
33996,龙禧硅谷酒店广场,12944,2017-08
33997,龙禧硅谷酒店广场,13093,2017-09
33998,龙禧硅谷酒店广场,13384,2017-10
33999,龙禧硅谷酒店广场,13566,2017-11
34000,龙禧硅谷酒店广场,12689,2017-12
34001,龙禧硅谷酒店广场,13085,2018-01
34002,龙禧硅谷酒店广场,13254,2018-02
34003,龙禧硅谷酒店广场,13254,2018-03
34004,龙禧硅谷酒店广场,13271,2018-04
34005,龙禧硅谷酒店广场,12771,2018-05
34006,龙禧硅谷酒店广场,13929,2018-06
34007,龙禧硅谷酒店广场,14068,2018-07
34008,龙禧硅谷酒店广场,15049,2018-08
34009,龙禧硅谷酒店广场,15028,2018-09
34010,龙禧硅谷酒店广场,15473,2018-10
34011,龙禧硅谷酒店广场,15148,2018-11
34012,龙禧硅谷酒店广场,14701,2018-12
34013,龙禧硅谷酒店广场,14848,2019-01
34014,龙禧硅谷酒店广场,15078,2019-02
34015,龙禧硅谷酒店广场,14763,2019-03
34016,龙禧硅谷酒店广场,14388,2019-04
34017,龙禧硅谷酒店广场,14716,2019-05
34018,龙禧硅谷酒店广场,14622,2019-06
34019,天鸿君邑,27414,2017-07
34020,天鸿君邑,34050,2017-08
34021,天鸿君邑,34937,2017-09
34022,天鸿君邑,35943,2017-10
34023,天鸿君邑,37323,2017-11
34024,天鸿君邑,32239,2017-12
34025,天鸿君邑,33473,2018-01
34026,天鸿君邑,33377,2018-02
34027,天鸿君邑,35522,2018-03
34028,天鸿君邑,34722,2018-04
34029,天鸿君邑,34767,2018-05
34030,天鸿君邑,35421,2018-06
34031,天鸿君邑,38003,2018-07
34032,天鸿君邑,39056,2018-08
34033,天鸿君邑,39070,2018-09
34034,天鸿君邑,37296,2018-10
34035,天鸿君邑,37174,2018-11
34036,天鸿君邑,36223,2018-12
34037,天鸿君邑,36585,2019-01
34038,天鸿君邑,34644,2019-02
34039,天鸿君邑,35683,2019-03
34040,天鸿君邑,34725,2019-04
34041,天鸿君邑,35080,2019-05
34042,天鸿君邑,35488,2019-06
34043,东和云第,30104,2017-07
34044,东和云第,30316,2017-08
34045,东和云第,30585,2017-09
34046,东和云第,31666,2017-10
34047,东和云第,31927,2017-11
34048,东和云第,30228,2017-12
34049,东和云第,32813,2018-01
34050,东和云第,32428,2018-02
34051,东和云第,34567,2018-03
34052,东和云第,35467,2018-04
34053,东和云第,36694,2018-05
34054,东和云第,36670,2018-06
34055,东和云第,37689,2018-07
34056,东和云第,36754,2018-08
34057,东和云第,36391,2018-09
34058,东和云第,36189,2018-10
34059,东和云第,33784,2018-11
34060,东和云第,34032,2018-12
34061,东和云第,34372,2019-01
34062,东和云第,33516,2019-02
34063,东和云第,33468,2019-03
34064,东和云第,34274,2019-04
34065,东和云第,33981,2019-05
34066,东和云第,33263,2019-06
34067,观邸国际公寓,28177,2017-07
34068,观邸国际公寓,28574,2017-08
34069,观邸国际公寓,29955,2017-09
34070,观邸国际公寓,30580,2017-10
34071,观邸国际公寓,31231,2017-11
34072,观邸国际公寓,29646,2017-12
34073,观邸国际公寓,30699,2018-01
34074,观邸国际公寓,30933,2018-02
34075,观邸国际公寓,34434,2018-03
34076,观邸国际公寓,33634,2018-04
34077,观邸国际公寓,35671,2018-05
34078,观邸国际公寓,36171,2018-06
34079,观邸国际公寓,35900,2018-07
34080,观邸国际公寓,36382,2018-08
34081,观邸国际公寓,35347,2018-09
34082,观邸国际公寓,33732,2018-10
34083,观邸国际公寓,30894,2018-11
34084,观邸国际公寓,31016,2018-12
34085,观邸国际公寓,31326,2019-01
34086,观邸国际公寓,30474,2019-02
34087,观邸国际公寓,32035,2019-03
34088,观邸国际公寓,31236,2019-04
34089,观邸国际公寓,33452,2019-05
34090,观邸国际公寓,34472,2019-06
34091,超级星期天公寓,22983,2017-07
34092,超级星期天公寓,22858,2017-08
34093,超级星期天公寓,23336,2017-09
34094,超级星期天公寓,22485,2017-10
34095,超级星期天公寓,24123,2017-11
34096,超级星期天公寓,13950,2017-12
34097,超级星期天公寓,14368,2018-01
34098,超级星期天公寓,14800,2018-02
34099,超级星期天公寓,15300,2018-03
34100,超级星期天公寓,15000,2018-04
34101,超级星期天公寓,15000,2018-05
34102,超级星期天公寓,15031,2018-06
34103,超级星期天公寓,21301,2018-07
34104,超级星期天公寓,21514,2018-08
34105,超级星期天公寓,25768,2018-09
34106,超级星期天公寓,28078,2018-10
34107,超级星期天公寓,27209,2018-11
34108,超级星期天公寓,27503,2018-12
34109,超级星期天公寓,27778,2019-01
34110,超级星期天公寓,26904,2019-02
34111,超级星期天公寓,27476,2019-03
34112,超级星期天公寓,27600,2019-04
34113,超级星期天公寓,29457,2019-05
34114,超级星期天公寓,28214,2019-06
34115,钱塘玫瑰湾,20504,2017-07
34116,钱塘玫瑰湾,19739,2017-08
34117,钱塘玫瑰湾,20018,2017-09
34118,钱塘玫瑰湾,21433,2017-10
34119,钱塘玫瑰湾,22399,2017-11
34120,钱塘玫瑰湾,32137,2017-12
34121,钱塘玫瑰湾,33423,2018-01
34122,钱塘玫瑰湾,34760,2018-02
34123,钱塘玫瑰湾,35460,2018-03
34124,钱塘玫瑰湾,34660,2018-04
34125,钱塘玫瑰湾,35351,2018-05
34126,钱塘玫瑰湾,36663,2018-06
34127,钱塘玫瑰湾,36286,2018-07
34128,钱塘玫瑰湾,38038,2018-08
34129,钱塘玫瑰湾,36220,2018-09
34130,钱塘玫瑰湾,35996,2018-10
34131,钱塘玫瑰湾,36920,2018-11
34132,钱塘玫瑰湾,36525,2018-12
34133,钱塘玫瑰湾,36890,2019-01
34134,钱塘玫瑰湾,36887,2019-02
34135,钱塘玫瑰湾,36410,2019-03
34136,钱塘玫瑰湾,36739,2019-04
34137,钱塘玫瑰湾,37378,2019-05
34138,钱塘玫瑰湾,36741,2019-06
34139,浙新小区,29965,2017-07
34140,浙新小区,30227,2017-08
34141,浙新小区,30085,2017-09
34142,浙新小区,30081,2017-10
34143,浙新小区,32316,2017-11
34144,浙新小区,30689,2017-12
34145,浙新小区,30616,2018-01
34146,浙新小区,30960,2018-02
34147,浙新小区,31430,2018-03
34148,浙新小区,30630,2018-04
34149,浙新小区,30130,2018-05
34150,浙新小区,31682,2018-06
34151,浙新小区,31873,2018-07
34152,浙新小区,32013,2018-08
34153,浙新小区,31743,2018-09
34154,浙新小区,30325,2018-10
34155,浙新小区,29668,2018-11
34156,浙新小区,28936,2018-12
34157,浙新小区,29225,2019-01
34158,浙新小区,28782,2019-02
34159,浙新小区,28734,2019-03
34160,浙新小区,29004,2019-04
34161,浙新小区,29023,2019-05
34162,浙新小区,28708,2019-06
34163,逸天广场公寓,28465,2017-07
34164,逸天广场公寓,17567,2017-08
34165,逸天广场公寓,17669,2017-09
34166,逸天广场公寓,17606,2017-10
34167,逸天广场公寓,17629,2017-11
34168,逸天广场公寓,17560,2017-12
34169,逸天广场公寓,18650,2018-01
34170,逸天广场公寓,18016,2018-02
34171,逸天广场公寓,17231,2018-03
34172,逸天广场公寓,17890,2018-04
34173,逸天广场公寓,18234,2018-05
34174,逸天广场公寓,18276,2018-06
34175,逸天广场公寓,20017,2018-07
34176,逸天广场公寓,20217,2018-08
34177,逸天广场公寓,20017,2018-09
34178,逸天广场公寓,20217,2018-10
34179,逸天广场公寓,20838,2018-11
34180,逸天广场公寓,21046,2018-12
34181,逸天广场公寓,21256,2019-01
34182,逸天广场公寓,21744,2019-02
34183,逸天广场公寓,21961,2019-03
34184,逸天广场公寓,32913,2019-04
34185,逸天广场公寓,33516,2019-05
34186,逸天广场公寓,33669,2019-06
34187,风尚蓝湾,17399,2017-07
34188,风尚蓝湾,17565,2017-08
34189,风尚蓝湾,17768,2017-09
34190,风尚蓝湾,18372,2017-10
34191,风尚蓝湾,18435,2017-11
34192,风尚蓝湾,16522,2017-12
34193,风尚蓝湾,17183,2018-01
34194,风尚蓝湾,17871,2018-02
34195,风尚蓝湾,18371,2018-03
34196,风尚蓝湾,18359,2018-04
34197,风尚蓝湾,17859,2018-05
34198,风尚蓝湾,18996,2018-06
34199,风尚蓝湾,19222,2018-07
34200,风尚蓝湾,20132,2018-08
34201,风尚蓝湾,19927,2018-09
34202,风尚蓝湾,19320,2018-10
34203,风尚蓝湾,19549,2018-11
34204,风尚蓝湾,20205,2018-12
34205,风尚蓝湾,20407,2019-01
34206,风尚蓝湾,19028,2019-02
34207,风尚蓝湾,18702,2019-03
34208,风尚蓝湾,18626,2019-04
34209,风尚蓝湾,19433,2019-05
34210,风尚蓝湾,18800,2019-06
34211,世茂之西湖,25598,2017-07
34212,世茂之西湖,26712,2017-08
34213,世茂之西湖,27906,2017-09
34214,世茂之西湖,32624,2017-10
34215,世茂之西湖,34429,2017-11
34216,世茂之西湖,37376,2017-12
34217,世茂之西湖,38871,2018-01
34218,世茂之西湖,40426,2018-02
34219,世茂之西湖,43996,2018-03
34220,世茂之西湖,43196,2018-04
34221,世茂之西湖,42696,2018-05
34222,世茂之西湖,45807,2018-06
34223,世茂之西湖,45434,2018-07
34224,世茂之西湖,46055,2018-08
34225,世茂之西湖,45232,2018-09
34226,世茂之西湖,48302,2018-10
34227,世茂之西湖,47142,2018-11
34228,世茂之西湖,46781,2018-12
34229,世茂之西湖,47249,2019-01
34230,世茂之西湖,48146,2019-02
34231,世茂之西湖,48562,2019-03
34232,世茂之西湖,49574,2019-04
34233,世茂之西湖,50910,2019-05
34234,世茂之西湖,48018,2019-06
34235,银爵世纪公寓,32022,2017-07
34236,银爵世纪公寓,32632,2017-08
34237,银爵世纪公寓,33856,2017-09
34238,银爵世纪公寓,36047,2017-10
34239,银爵世纪公寓,37055,2017-11
34240,银爵世纪公寓,31349,2017-12
34241,银爵世纪公寓,32444,2018-01
34242,银爵世纪公寓,32402,2018-02
34243,银爵世纪公寓,32402,2018-03
34244,银爵世纪公寓,34378,2018-04
34245,银爵世纪公寓,33878,2018-05
34246,银爵世纪公寓,35449,2018-06
34247,银爵世纪公寓,34991,2018-07
34248,银爵世纪公寓,34963,2018-08
34249,银爵世纪公寓,35039,2018-09
34250,银爵世纪公寓,33286,2018-10
34251,银爵世纪公寓,34154,2018-11
34252,银爵世纪公寓,33315,2018-12
34253,银爵世纪公寓,33648,2019-01
34254,银爵世纪公寓,33448,2019-02
34255,银爵世纪公寓,33808,2019-03
34256,银爵世纪公寓,33434,2019-04
34257,银爵世纪公寓,34182,2019-05
34258,银爵世纪公寓,33825,2019-06
34259,现代印象广场,16477,2017-07
34260,现代印象广场,17037,2017-08
34261,现代印象广场,17830,2017-09
34262,现代印象广场,18121,2017-10
34263,现代印象广场,17651,2017-11
34264,现代印象广场,15214,2017-12
34265,现代印象广场,15823,2018-01
34266,现代印象广场,16456,2018-02
34267,现代印象广场,16956,2018-03
34268,现代印象广场,16156,2018-04
34269,现代印象广场,16656,2018-05
34270,现代印象广场,17156,2018-06
34271,现代印象广场,16721,2018-07
34272,现代印象广场,17257,2018-08
34273,现代印象广场,17535,2018-09
34274,现代印象广场,17220,2018-10
34275,现代印象广场,16572,2018-11
34276,现代印象广场,16231,2018-12
34277,现代印象广场,16393,2019-01
34278,现代印象广场,16259,2019-02
34279,现代印象广场,16250,2019-03
34280,现代印象广场,16370,2019-04
34281,现代印象广场,16089,2019-05
34282,现代印象广场,16364,2019-06
34283,星汇荣邸,29270,2017-07
34284,星汇荣邸,28016,2017-08
34285,星汇荣邸,30588,2017-09
34286,星汇荣邸,31526,2017-10
34287,星汇荣邸,32242,2017-11
34288,星汇荣邸,31976,2017-12
34289,星汇荣邸,31925,2018-01
34290,星汇荣邸,31997,2018-02
34291,星汇荣邸,31997,2018-03
34292,星汇荣邸,34046,2018-04
34293,星汇荣邸,34274,2018-05
34294,星汇荣邸,35884,2018-06
34295,星汇荣邸,36543,2018-07
34296,星汇荣邸,36455,2018-08
34297,星汇荣邸,36277,2018-09
34298,星汇荣邸,35198,2018-10
34299,星汇荣邸,35185,2018-11
34300,星汇荣邸,34761,2018-12
34301,星汇荣邸,35109,2019-01
34302,星汇荣邸,33733,2019-02
34303,星汇荣邸,33785,2019-03
34304,星汇荣邸,34396,2019-04
34305,星汇荣邸,35613,2019-05
34306,星汇荣邸,34231,2019-06
34307,潮人汇,20061,2017-07
34308,潮人汇,19944,2017-08
34309,潮人汇,19729,2017-09
34310,潮人汇,19833,2017-10
34311,潮人汇,19811,2017-11
34312,潮人汇,16145,2017-12
34313,潮人汇,16421,2018-01
34314,潮人汇,16592,2018-02
34315,潮人汇,16592,2018-03
34316,潮人汇,16844,2018-04
34317,潮人汇,17882,2018-05
34318,潮人汇,18382,2018-06
34319,潮人汇,18531,2018-07
34320,潮人汇,18090,2018-08
34321,潮人汇,18365,2018-09
34322,潮人汇,17834,2018-10
34323,潮人汇,16535,2018-11
34324,潮人汇,16740,2018-12
34325,潮人汇,16907,2019-01
34326,潮人汇,17158,2019-02
34327,潮人汇,16932,2019-03
34328,潮人汇,16335,2019-04
34329,潮人汇,17178,2019-05
34330,潮人汇,15793,2019-06
34331,长岛之春,24006,2017-07
34332,长岛之春,25667,2017-08
34333,长岛之春,27994,2017-09
34334,长岛之春,28799,2017-10
34335,长岛之春,28310,2017-11
34336,长岛之春,25172,2017-12
34337,长岛之春,25574,2018-01
34338,长岛之春,25897,2018-02
34339,长岛之春,28795,2018-03
34340,长岛之春,27995,2018-04
34341,长岛之春,28397,2018-05
34342,长岛之春,29384,2018-06
34343,长岛之春,29989,2018-07
34344,长岛之春,29666,2018-08
34345,长岛之春,29930,2018-09
34346,长岛之春,29191,2018-10
34347,长岛之春,28107,2018-11
34348,长岛之春,27908,2018-12
34349,长岛之春,28187,2019-01
34350,长岛之春,27756,2019-02
34351,长岛之春,28910,2019-03
34352,长岛之春,28146,2019-04
34353,长岛之春,30599,2019-05
34354,长岛之春,28790,2019-06
34355,钱塘大观,26612,2017-07
34356,钱塘大观,27172,2017-08
34357,钱塘大观,27642,2017-09
34358,钱塘大观,28126,2017-10
34359,钱塘大观,28442,2017-11
34360,钱塘大观,29959,2017-12
34361,钱塘大观,31799,2018-01
34362,钱塘大观,29844,2018-02
34363,钱塘大观,30299,2018-03
34364,钱塘大观,29499,2018-04
34365,钱塘大观,28999,2018-05
34366,钱塘大观,31426,2018-06
34367,钱塘大观,30284,2018-07
34368,钱塘大观,30803,2018-08
34369,钱塘大观,31754,2018-09
34370,钱塘大观,31954,2018-10
34371,钱塘大观,28550,2018-11
34372,钱塘大观,28010,2018-12
34373,钱塘大观,28290,2019-01
34374,钱塘大观,28149,2019-02
34375,钱塘大观,28766,2019-03
34376,钱塘大观,28795,2019-04
34377,钱塘大观,29207,2019-05
34378,钱塘大观,28670,2019-06
34379,滨文苑,23265,2017-07
34380,滨文苑,23646,2017-08
34381,滨文苑,24241,2017-09
34382,滨文苑,24537,2017-10
34383,滨文苑,25276,2017-11
34384,滨文苑,26582,2017-12
34385,滨文苑,26515,2018-01
34386,滨文苑,26827,2018-02
34387,滨文苑,26644,2018-03
34388,滨文苑,25844,2018-04
34389,滨文苑,26672,2018-05
34390,滨文苑,27172,2018-06
34391,滨文苑,27165,2018-07
34392,滨文苑,26681,2018-08
34393,滨文苑,26711,2018-09
34394,滨文苑,26800,2018-10
34395,滨文苑,24869,2018-11
34396,滨文苑,24850,2018-12
34397,滨文苑,25098,2019-01
34398,滨文苑,24368,2019-02
34399,滨文苑,25302,2019-03
34400,滨文苑,23929,2019-04
34401,滨文苑,25961,2019-05
34402,滨文苑,25038,2019-06
34403,积家5号,27036,2017-07
34404,积家5号,26866,2017-08
34405,积家5号,26144,2017-09
34406,积家5号,26541,2017-10
34407,积家5号,26919,2017-11
34408,积家5号,25831,2017-12
34409,积家5号,26834,2018-01
34410,积家5号,26871,2018-02
34411,积家5号,26988,2018-03
34412,积家5号,26188,2018-04
34413,积家5号,26460,2018-05
34414,积家5号,27575,2018-06
34415,积家5号,28588,2018-07
34416,积家5号,27991,2018-08
34417,积家5号,26785,2018-09
34418,积家5号,27078,2018-10
34419,积家5号,28065,2018-11
34420,积家5号,26498,2018-12
34421,积家5号,26763,2019-01
34422,积家5号,27057,2019-02
34423,积家5号,27745,2019-03
34424,积家5号,25563,2019-04
34425,积家5号,25960,2019-05
34426,积家5号,27281,2019-06
34427,巧园,32184,2017-07
34428,巧园,32799,2017-08
34429,巧园,32596,2017-09
34430,巧园,32919,2017-10
34431,巧园,33580,2017-11
34432,巧园,29314,2017-12
34433,巧园,31365,2018-01
34434,巧园,31546,2018-02
34435,巧园,33750,2018-03
34436,巧园,32950,2018-04
34437,巧园,34411,2018-05
34438,巧园,34911,2018-06
34439,巧园,35609,2018-07
34440,巧园,37411,2018-08
34441,巧园,37115,2018-09
34442,巧园,33583,2018-10
34443,巧园,30341,2018-11
34444,巧园,31536,2018-12
34445,巧园,31851,2019-01
34446,巧园,31826,2019-02
34447,巧园,33823,2019-03
34448,巧园,33692,2019-04
34449,巧园,34854,2019-05
34450,巧园,34196,2019-06
34451,杭州滨江宝龙城市广场公寓,19379,2017-11
34452,杭州滨江宝龙城市广场公寓,24639,2017-12
34453,杭州滨江宝龙城市广场公寓,25625,2018-01
34454,杭州滨江宝龙城市广场公寓,26650,2018-02
34455,杭州滨江宝龙城市广场公寓,27150,2018-03
